% channel_1000_DNS_196x160x196_MTF-mtf270_task2
% dt=8.177E-04
%
% node 1: j=10, y=  4.627762402457282E-003, yplus=4.6
% node 2: j=20, y=  1.441392271941726E-002, yplus=14
% node 3: j=40, y=  6.726684638316566E-002, yplus=67
% node 4: j=60, y=  0.253501789943420,      yplus=253
%
%     u1          v1         u2          v2          u3          v3          u4          v4
  4.580707E+00   4.585265E-02   1.144854E+01   2.219175E-01   1.648402E+01   2.099487E-01   1.971084E+01  -3.018918E-01
  4.568249E+00   8.271013E-02   1.077292E+01   3.636147E-01   1.634641E+01   5.606605E-01   1.964971E+01  -5.220513E-01
  4.518092E+00   1.078049E-01   1.020948E+01   4.848383E-01   1.618526E+01   8.029252E-01   1.964213E+01  -6.959013E-01
  4.443226E+00   1.178431E-01   9.810262E+00   5.757229E-01   1.599767E+01   9.256683E-01   1.967537E+01  -7.891177E-01
  4.355693E+00   1.149323E-01   9.599131E+00   6.378809E-01   1.578145E+01   9.402415E-01   1.972801E+01  -7.781477E-01
  4.263854E+00   1.046175E-01   9.576138E+00   6.779968E-01   1.554019E+01   8.737839E-01   1.977323E+01  -6.557345E-01
  4.172140E+00   9.264442E-02   9.726846E+00   7.004322E-01   1.528492E+01   7.599271E-01   1.978475E+01  -4.321551E-01
  4.082819E+00   8.239973E-02   1.003168E+01   7.041305E-01   1.503054E+01   6.297173E-01   1.974348E+01  -1.320899E-01
  3.998607E+00   7.423733E-02   1.047136E+01   6.850485E-01   1.479002E+01   5.057650E-01   1.964256E+01   2.111408E-01
  3.924804E+00   6.666820E-02   1.102676E+01   6.412196E-01   1.457052E+01   4.013377E-01   1.948896E+01   5.615355E-01
  3.869830E+00   5.833627E-02   1.167394E+01   5.763811E-01   1.437339E+01   3.231068E-01   1.930166E+01   8.848120E-01
  3.843760E+00   4.938022E-02   1.237735E+01   4.999759E-01   1.419703E+01   2.741687E-01   1.910704E+01   1.150868E+00
  3.855494E+00   4.142691E-02   1.308527E+01   4.241260E-01   1.404099E+01   2.549493E-01   1.893296E+01   1.335030E+00
  3.910057E+00   3.657771E-02   1.373202E+01   3.597396E-01   1.390956E+01   2.623457E-01   1.880343E+01   1.419081E+00
  4.007417E+00   3.638822E-02   1.424963E+01   3.136243E-01   1.381347E+01   2.891447E-01   1.873561E+01   1.392515E+00
  4.143227E+00   4.152128E-02   1.458693E+01   2.871308E-01   1.376851E+01   3.253258E-01   1.873985E+01   1.253848E+00
  4.310614E+00   5.191054E-02   1.472873E+01   2.759612E-01   1.379015E+01   3.612691E-01   1.882103E+01   1.011722E+00
  4.501781E+00   6.679793E-02   1.470338E+01   2.710919E-01   1.388580E+01   3.914016E-01   1.897808E+01   6.857034E-01
  4.708756E+00   8.436299E-02   1.457149E+01   2.612039E-01   1.404826E+01   4.161518E-01   1.920119E+01   3.063327E-01
  4.923540E+00   1.014243E-01   1.440063E+01   2.363361E-01   1.425473E+01   4.405926E-01   1.946961E+01  -8.682462E-02
  5.138196E+00   1.139760E-01   1.424044E+01   1.914695E-01   1.447370E+01   4.698867E-01   1.975437E+01  -4.504009E-01
  5.345150E+00   1.186988E-01   1.411002E+01   1.284916E-01   1.467723E+01   5.038808E-01   2.002613E+01  -7.455746E-01
  5.537539E+00   1.145942E-01   1.399948E+01   5.547143E-02   1.485263E+01   5.342324E-01   2.026328E+01  -9.472926E-01
  5.709400E+00   1.035082E-01   1.388069E+01  -1.660187E-02   1.500686E+01   5.461449E-01   2.045437E+01  -1.050828E+00
  5.855677E+00   8.897773E-02   1.372090E+01  -7.790933E-02   1.516114E+01   5.239238E-01   2.059380E+01  -1.072696E+00
  5.972221E+00   7.405139E-02   1.349473E+01  -1.226056E-01   1.533854E+01   4.573813E-01   2.067548E+01  -1.045432E+00
  6.055999E+00   5.959181E-02   1.319237E+01  -1.493852E-01   1.555055E+01   3.461242E-01   2.069069E+01  -1.008514E+00
  6.105447E+00   4.433392E-02   1.282250E+01  -1.602407E-01   1.578850E+01   2.005107E-01   2.063184E+01  -9.986323E-01
  6.120562E+00   2.669675E-02   1.240977E+01  -1.583289E-01   1.602200E+01   3.986131E-02   2.049926E+01  -1.041528E+00
  6.102326E+00   6.918011E-03   1.198731E+01  -1.458458E-01   1.620464E+01  -1.107983E-01   2.030580E+01  -1.146716E+00
  6.051575E+00  -1.225280E-02   1.158699E+01  -1.229088E-01   1.628633E+01  -2.244577E-01   2.007643E+01  -1.306264E+00
  5.968143E+00  -2.687914E-02   1.123054E+01  -8.825792E-02   1.623067E+01  -2.760486E-01   1.984283E+01  -1.498242E+00
  5.851214E+00  -3.406590E-02   1.092507E+01  -4.159256E-02   1.603329E+01  -2.474286E-01   1.963617E+01  -1.693758E+00
  5.701093E+00  -3.334857E-02   1.066409E+01   1.396905E-02   1.573232E+01  -1.344471E-01   1.948149E+01  -1.864696E+00
  5.521440E+00  -2.642783E-02   1.043329E+01   7.127033E-02   1.540229E+01   4.585343E-02   1.939518E+01  -1.989015E+00
  5.320361E+00  -1.588093E-02   1.021770E+01   1.211947E-01   1.513151E+01   2.537400E-01   1.938405E+01  -2.052084E+00
  5.109289E+00  -4.049869E-03   1.000692E+01   1.563774E-01   1.499520E+01   4.352795E-01   1.944359E+01  -2.045013E+00
  4.900001E+00   7.320779E-03   9.796838E+00   1.743134E-01   1.503664E+01   5.382991E-01   1.955531E+01  -1.962513E+00
  4.701271E+00   1.703692E-02   9.588502E+00   1.780578E-01   1.525921E+01   5.285201E-01   1.968659E+01  -1.802370E+00
  4.516817E+00   2.454494E-02   9.386334E+00   1.742453E-01   1.562656E+01   3.986931E-01   1.979677E+01  -1.566589E+00
  4.345296E+00   3.015869E-02   9.196955E+00   1.696562E-01   1.606952E+01   1.670669E-01   1.984804E+01  -1.262751E+00
  4.181946E+00   3.491755E-02   9.028544E+00   1.682369E-01   1.650041E+01  -1.322830E-01   1.981592E+01  -9.044761E-01
  4.020813E+00   3.978326E-02   8.889723E+00   1.700534E-01   1.683436E+01  -4.598744E-01   1.969394E+01  -5.111536E-01
  3.856708E+00   4.464137E-02   8.787568E+00   1.723962E-01   1.701517E+01  -7.765945E-01   1.949123E+01  -1.074581E-01
  3.686623E+00   4.802031E-02   8.725658E+00   1.719415E-01   1.703793E+01  -1.045796E+00   1.922629E+01   2.775771E-01
  3.510742E+00   4.796411E-02   8.703506E+00   1.664527E-01   1.695630E+01  -1.235678E+00   1.892072E+01   6.127513E-01
  3.333112E+00   4.345696E-02   8.717846E+00   1.552641E-01   1.686386E+01  -1.323604E+00   1.859502E+01   8.685422E-01
  3.161663E+00   3.521876E-02   8.764798E+00   1.389064E-01   1.685075E+01  -1.300043E+00   1.826649E+01   1.021952E+00
  3.007179E+00   2.518025E-02   8.841512E+00   1.186115E-01   1.695526E+01  -1.168391E+00   1.794835E+01   1.060981E+00
  2.881238E+00   1.508745E-02   8.946653E+00   9.588985E-02   1.714156E+01  -9.404131E-01   1.764989E+01   9.874012E-01
  2.793777E+00   5.438652E-03   9.079976E+00   7.190374E-02   1.732142E+01  -6.320618E-01   1.737780E+01   8.170543E-01
  2.751226E+00  -4.375055E-03   9.241447E+00   4.673545E-02   1.740446E+01  -2.632831E-01   1.713861E+01   5.774227E-01
  2.755691E+00  -1.496076E-02   9.429882E+00   1.933215E-02   1.734089E+01   1.407410E-01   1.694155E+01   3.026334E-01
  2.804930E+00  -2.589301E-02   9.640975E+00  -1.128248E-02   1.713210E+01   5.514464E-01   1.680025E+01   2.664615E-02
  2.892520E+00  -3.558024E-02   9.864960E+00  -4.407969E-02   1.680982E+01   9.423738E-01   1.673199E+01  -2.236768E-01
  3.008009E+00  -4.193978E-02   1.008493E+01  -7.479249E-02   1.640207E+01   1.294623E+00   1.675380E+01  -4.331010E-01
  3.137478E+00  -4.318283E-02   1.027712E+01  -9.642988E-02   1.590884E+01   1.597943E+00   1.687676E+01  -5.979358E-01
  3.265136E+00  -3.819330E-02   1.041402E+01  -1.013947E-01   1.530451E+01   1.845921E+00   1.710096E+01  -7.210449E-01
  3.376003E+00  -2.658559E-02   1.047001E+01  -8.412474E-02   1.456882E+01   2.028292E+00   1.741401E+01  -8.043621E-01
  3.458780E+00  -8.836842E-03   1.042754E+01  -4.311839E-02   1.372898E+01   2.127192E+00   1.779325E+01  -8.429709E-01
  3.507629E+00   1.339804E-02   1.028152E+01   1.825918E-02   1.288219E+01   2.123835E+00   1.820983E+01  -8.241671E-01
  3.522122E+00   3.717886E-02   1.003995E+01   9.228931E-02   1.217337E+01   2.013869E+00   1.863209E+01  -7.323231E-01
  3.505716E+00   5.884078E-02   9.720919E+00   1.686119E-01   1.173341E+01   1.818128E+00   1.902730E+01  -5.573016E-01
  3.463898E+00   7.516791E-02   9.348078E+00   2.368591E-01   1.161951E+01   1.575961E+00   1.936335E+01  -3.022509E-01
  3.402963E+00   8.454373E-02   8.946628E+00   2.895591E-01   1.179870E+01   1.325568E+00   1.961232E+01   1.310791E-02
  3.329563E+00   8.738470E-02   8.540721E+00   3.241863E-01   1.217641E+01   1.089630E+00   1.975642E+01   3.552665E-01
  3.250361E+00   8.565448E-02   8.151647E+00   3.432618E-01   1.264040E+01   8.774327E-01   1.979386E+01   6.843569E-01
  3.171265E+00   8.183467E-02   7.796058E+00   3.523374E-01   1.309371E+01   6.968209E-01   1.974144E+01   9.629162E-01
  3.096431E+00   7.796090E-02   7.484330E+00   3.569904E-01   1.346979E+01   5.622252E-01   1.963168E+01   1.162777E+00
  3.027791E+00   7.514227E-02   7.219883E+00   3.605045E-01   1.373412E+01   4.925799E-01   1.950552E+01   1.268428E+00
  2.965638E+00   7.359212E-02   7.000083E+00   3.632771E-01   1.387799E+01   5.031512E-01   1.940367E+01   1.277040E+00
  2.909907E+00   7.291284E-02   6.818398E+00   3.637568E-01   1.390913E+01   5.985844E-01   1.935937E+01   1.196528E+00
  2.861102E+00   7.236590E-02   6.666822E+00   3.598527E-01   1.384347E+01   7.706963E-01   1.939307E+01   1.042996E+00
  2.820120E+00   7.103646E-02   6.537818E+00   3.497884E-01   1.370079E+01   9.991602E-01   1.950828E+01   8.380690E-01
  2.787181E+00   6.795666E-02   6.425993E+00   3.321713E-01   1.350515E+01   1.251287E+00   1.968880E+01   6.058732E-01
  2.760899E+00   6.227457E-02   6.330325E+00   3.059309E-01   1.328878E+01   1.479961E+00   1.989959E+01   3.694796E-01
  2.738469E+00   5.350192E-02   6.257463E+00   2.709410E-01   1.309696E+01   1.624069E+00   2.009352E+01   1.473030E-01
  2.717003E+00   4.178516E-02   6.225321E+00   2.292420E-01   1.298847E+01   1.618923E+00   2.022324E+01  -4.973222E-02
  2.695047E+00   2.801816E-02   6.264988E+00   1.855553E-01   1.302391E+01   1.419975E+00   2.025451E+01  -2.196946E-01
  2.673237E+00   1.355488E-02   6.418681E+00   1.457068E-01   1.324074E+01   1.029669E+00   2.017610E+01  -3.696429E-01
  2.653911E+00  -5.236847E-04   6.732827E+00   1.133344E-01   1.363422E+01   5.063899E-01   2.000267E+01  -5.138938E-01
  2.640498E+00  -1.419866E-02   7.247484E+00   8.737072E-02   1.416948E+01  -5.495040E-02   1.976990E+01  -6.700171E-01
  2.637617E+00  -2.867557E-02   7.984997E+00   6.269358E-02   1.481727E+01  -5.574008E-01   1.952341E+01  -8.522701E-01
  2.651970E+00  -4.551817E-02   8.940625E+00   3.349818E-02   1.557204E+01  -9.310201E-01   1.930569E+01  -1.063609E+00
  2.693049E+00  -6.516176E-02   1.007669E+01  -3.745540E-03   1.642825E+01  -1.147462E+00   1.914591E+01  -1.289380E+00
  2.772471E+00  -8.590874E-02   1.132114E+01  -5.033560E-02   1.734156E+01  -1.220323E+00   1.905622E+01  -1.496589E+00
  2.901561E+00  -1.043753E-01   1.257187E+01  -1.077447E-01   1.821942E+01  -1.194063E+00   1.903417E+01  -1.640926E+00
  3.088054E+00  -1.173130E-01   1.370794E+01  -1.793473E-01   1.895160E+01  -1.127209E+00   1.906766E+01  -1.679998E+00
  3.333400E+00  -1.235263E-01   1.460721E+01  -2.691180E-01   1.945094E+01  -1.076584E+00   1.913911E+01  -1.587698E+00
  3.631756E+00  -1.243300E-01   1.516786E+01  -3.777563E-01   1.967463E+01  -1.085368E+00   1.922764E+01  -1.363744E+00
  3.970678E+00  -1.221034E-01   1.532929E+01  -4.985797E-01   1.962313E+01  -1.174048E+00   1.931084E+01  -1.034709E+00
  4.332669E+00  -1.181520E-01   1.508808E+01  -6.149255E-01   1.933216E+01  -1.333920E+00   1.936727E+01  -6.470726E-01
  4.696839E+00  -1.117349E-01   1.450649E+01  -7.009923E-01   1.886890E+01  -1.525700E+00   1.938017E+01  -2.559791E-01
  5.040852E+00  -1.010920E-01   1.370859E+01  -7.306950E-01   1.832888E+01  -1.687186E+00   1.934128E+01   8.610135E-02
  5.343858E+00  -8.560908E-02   1.285401E+01  -6.943512E-01   1.782123E+01  -1.752341E+00   1.925341E+01   3.382123E-01
  5.590336E+00  -6.739396E-02   1.209013E+01  -6.088176E-01   1.743598E+01  -1.677915E+00   1.913021E+01   4.764909E-01
  5.773144E+00  -5.102365E-02   1.150846E+01  -5.071070E-01   1.720734E+01  -1.463706E+00   1.899205E+01   4.964617E-01
  5.893528E+00  -4.141404E-02   1.113201E+01  -4.157021E-01   1.710125E+01  -1.150614E+00   1.885928E+01   4.119408E-01
  5.957467E+00  -4.089153E-02   1.093178E+01  -3.398689E-01   1.704133E+01  -7.974970E-01   1.874587E+01   2.505442E-01
  5.970643E+00  -4.716407E-02   1.085249E+01  -2.659670E-01   1.695411E+01  -4.562856E-01   1.865758E+01   4.659201E-02
  5.935708E+00  -5.371969E-02   1.083360E+01  -1.754482E-01   1.679989E+01  -1.611220E-01   1.859582E+01  -1.668032E-01
  5.853789E+00  -5.305495E-02   1.082256E+01  -5.966465E-02   1.657511E+01   7.010970E-02   1.856426E+01  -3.643521E-01
  5.728765E+00  -4.130047E-02   1.078174E+01   7.424413E-02   1.629814E+01   2.318526E-01   1.857312E+01  -5.324077E-01
  5.570687E+00  -2.121171E-02   1.069079E+01   2.094434E-01   1.599676E+01   3.298302E-01   1.863720E+01  -6.694385E-01
  5.395390E+00  -7.976967E-04   1.054494E+01   3.315216E-01   1.570290E+01   3.809510E-01   1.876824E+01  -7.833486E-01
  5.220222E+00   1.207979E-02   1.035014E+01   4.367195E-01   1.544943E+01   4.097511E-01   1.896542E+01  -8.864535E-01
  5.058375E+00   1.520183E-02   1.011702E+01   5.308468E-01   1.526418E+01   4.394514E-01   1.920942E+01  -9.896767E-01
  4.914983E+00   1.325966E-02   9.856946E+00   6.212913E-01   1.516215E+01   4.807935E-01   1.946342E+01  -1.098122E+00
  4.786842E+00   1.401392E-02   9.581509E+00   7.090387E-01   1.514058E+01   5.259595E-01   1.968181E+01  -1.209849E+00
  4.665523E+00   2.246579E-02   9.303805E+00   7.866490E-01   1.517989E+01   5.537172E-01   1.982336E+01  -1.318124E+00
  4.542076E+00   3.745724E-02   9.038506E+00   8.430822E-01   1.525143E+01   5.443230E-01   1.986363E+01  -1.415426E+00
  4.411171E+00   5.303125E-02   8.799628E+00   8.708003E-01   1.532939E+01   4.945134E-01   1.980162E+01  -1.496528E+00
  4.273152E+00   6.310691E-02   8.597485E+00   8.693286E-01   1.540198E+01   4.224124E-01   1.965819E+01  -1.558828E+00
  4.133563E+00   6.556687E-02   8.436901E+00   8.433707E-01   1.547651E+01   3.600499E-01   1.946791E+01  -1.600252E+00
  4.000677E+00   6.277385E-02   8.317340E+00   7.984516E-01   1.557445E+01   3.392833E-01   1.926826E+01  -1.616846E+00
  3.882125E+00   5.877468E-02   8.234191E+00   7.383954E-01   1.571678E+01   3.784919E-01   1.909004E+01  -1.602373E+00
  3.781844E+00   5.597587E-02   8.180096E+00   6.663084E-01   1.590561E+01   4.741393E-01   1.895107E+01  -1.550675E+00
  3.698473E+00   5.396781E-02   8.146004E+00   5.871074E-01   1.611368E+01   5.986186E-01   1.885384E+01  -1.459477E+00
  3.625921E+00   5.095845E-02   8.122501E+00   5.083015E-01   1.629096E+01   7.051745E-01   1.878758E+01  -1.333245E+00
  3.555957E+00   4.603665E-02   8.101967E+00   4.376801E-01   1.638600E+01   7.396243E-01   1.873411E+01  -1.183471E+00
  3.481579E+00   4.011026E-02   8.081137E+00   3.797835E-01   1.636828E+01   6.561016E-01   1.867600E+01  -1.026398E+00
  3.399465E+00   3.493658E-02   8.062522E+00   3.342887E-01   1.623986E+01   4.320974E-01   1.860408E+01  -8.795582E-01
  3.310334E+00   3.148364E-02   8.053327E+00   2.974900E-01   1.603483E+01   7.788116E-02   1.852147E+01  -7.586839E-01
  3.217484E+00   2.927080E-02   8.062057E+00   2.651971E-01   1.580938E+01  -3.635362E-01   1.844268E+01  -6.757558E-01
  3.124928E+00   2.721303E-02   8.094654E+00   2.346621E-01   1.562393E+01  -8.266509E-01   1.838872E+01  -6.378815E-01
  3.036548E+00   2.504168E-02   8.152215E+00   2.047629E-01   1.552083E+01  -1.239375E+00   1.837975E+01  -6.462720E-01
  2.956491E+00   2.390189E-02   8.231051E+00   1.753888E-01   1.550790E+01  -1.537004E+00   1.842783E+01  -6.950968E-01
  2.889732E+00   2.556100E-02   8.324128E+00   1.472051E-01   1.555847E+01  -1.670310E+00   1.853146E+01  -7.708608E-01
  2.841527E+00   3.096827E-02   8.422314E+00   1.219700E-01   1.562702E+01  -1.610674E+00   1.867354E+01  -8.532735E-01
  2.815592E+00   3.948125E-02   8.514684E+00   1.026468E-01   1.566792E+01  -1.356254E+00   1.882363E+01  -9.180535E-01
  2.812190E+00   4.942236E-02   8.588600E+00   9.266559E-02   1.564592E+01  -9.364669E-01   1.894460E+01  -9.411670E-01
  2.827682E+00   5.939035E-02   8.630914E+00   9.457753E-02   1.553806E+01  -4.076999E-01   1.900229E+01  -9.033230E-01
  2.856009E+00   6.910024E-02   8.630754E+00   1.089328E-01   1.533364E+01   1.609095E-01   1.897509E+01  -7.935140E-01
  2.891036E+00   7.904844E-02   8.582624E+00   1.339812E-01   1.503629E+01   7.037847E-01   1.886001E+01  -6.109471E-01
  2.928073E+00   8.943889E-02   8.487759E+00   1.661965E-01   1.466623E+01   1.168882E+00   1.867294E+01  -3.654342E-01
  2.963722E+00   9.945337E-02   8.352656E+00   2.012484E-01   1.425944E+01   1.520656E+00   1.844364E+01  -7.668229E-02
  2.994756E+00   1.075419E-01   8.185897E+00   2.349706E-01   1.386171E+01   1.741616E+00   1.820799E+01   2.273685E-01
  3.017538E+00   1.124193E-01   7.995674E+00   2.639749E-01   1.351808E+01   1.835659E+00   1.800011E+01   5.136603E-01
  3.028819E+00   1.138501E-01   7.789720E+00   2.858060E-01   1.326008E+01   1.828742E+00   1.784603E+01   7.492052E-01
  3.027277E+00   1.125835E-01   7.577096E+00   2.988438E-01   1.309701E+01   1.760709E+00   1.775918E+01   9.078590E-01
  3.014243E+00   1.095950E-01   7.369804E+00   3.022841E-01   1.301650E+01   1.670392E+00   1.773795E+01   9.764305E-01
  2.992659E+00   1.053377E-01   7.182500E+00   2.963068E-01   1.299421E+01   1.583350E+00   1.776623E+01   9.572190E-01
  2.964869E+00   9.959301E-02   7.030445E+00   2.822149E-01   1.300636E+01   1.508518E+00   1.781760E+01   8.656991E-01
  2.930963E+00   9.196037E-02   6.927197E+00   2.622815E-01   1.303922E+01   1.442282E+00   1.786235E+01   7.248620E-01
  2.888943E+00   8.254612E-02   6.883237E+00   2.393405E-01   1.309230E+01   1.375248E+00   1.787522E+01   5.592561E-01
  2.836447E+00   7.235904E-02   6.905179E+00   2.164164E-01   1.317497E+01   1.298203E+00   1.784106E+01   3.909524E-01
  2.772557E+00   6.320600E-02   6.994225E+00   1.965748E-01   1.329782E+01   1.205749E+00   1.775681E+01   2.376776E-01
  2.698378E+00   5.719244E-02   7.143313E+00   1.828087E-01   1.346216E+01   1.097488E+00   1.762947E+01   1.120937E-01
  2.616420E+00   5.606714E-02   7.334456E+00   1.776237E-01   1.365330E+01   9.774480E-01   1.747225E+01   2.135866E-02
  2.529897E+00   6.064496E-02   7.538976E+00   1.823073E-01   1.384170E+01   8.527513E-01   1.730106E+01  -3.300843E-02
  2.442848E+00   7.050653E-02   7.722253E+00   1.963493E-01   1.399229E+01   7.321553E-01   1.713315E+01  -5.443932E-02
  2.360741E+00   8.411570E-02   7.851717E+00   2.175770E-01   1.407687E+01   6.246948E-01   1.698718E+01  -4.963046E-02
  2.290271E+00   9.934359E-02   7.904484E+00   2.431216E-01   1.408349E+01   5.385160E-01   1.688286E+01  -2.646448E-02
  2.237534E+00   1.141715E-01   7.871241E+00   2.707129E-01   1.401850E+01   4.799662E-01   1.683865E+01   7.422483E-03
  2.205287E+00   1.272279E-01   7.755535E+00   2.995496E-01   1.390176E+01   4.528947E-01   1.686793E+01   4.471040E-02
  2.191195E+00   1.379255E-01   7.570390E+00   3.302548E-01   1.375891E+01   4.580588E-01   1.697577E+01   7.725074E-02
  2.188614E+00   1.462262E-01   7.334864E+00   3.639998E-01   1.361460E+01   4.926600E-01   1.715832E+01   9.469183E-02
  2.189615E+00   1.522609E-01   7.071660E+00   4.013869E-01   1.348900E+01   5.502396E-01   1.740518E+01   8.416276E-02
  2.188266E+00   1.560481E-01   6.805039E+00   4.418049E-01   1.339642E+01   6.211954E-01   1.770262E+01   3.191458E-02
  2.182024E+00   1.574413E-01   6.557901E+00   4.835629E-01   1.334424E+01   6.939728E-01   1.803544E+01  -7.307902E-02
  2.170760E+00   1.562881E-01   6.348229E+00   5.244499E-01   1.333111E+01   7.566846E-01   1.838656E+01  -2.345738E-01
  2.154848E+00   1.526629E-01   6.186460E+00   5.621106E-01   1.334562E+01   7.987670E-01   1.873581E+01  -4.452891E-01
  2.134231E+00   1.469897E-01   6.075245E+00   5.940717E-01   1.336723E+01   8.123479E-01   1.905997E+01  -6.857329E-01
  2.109126E+00   1.399494E-01   6.011482E+00   6.178659E-01   1.337048E+01   7.931435E-01   1.933494E+01  -9.266668E-01
  2.081182E+00   1.322452E-01   5.988876E+00   6.316705E-01   1.333138E+01   7.407695E-01   1.953886E+01  -1.134818E+00
  2.053471E+00   1.244242E-01   5.999229E+00   6.352139E-01   1.323381E+01   6.583646E-01   1.965439E+01  -1.279992E+00
  2.028861E+00   1.169011E-01   6.032224E+00   6.301852E-01   1.307410E+01   5.515036E-01   1.967005E+01  -1.341168E+00
  2.008129E+00   1.101081E-01   6.075180E+00   6.196067E-01   1.286346E+01   4.265755E-01   1.958181E+01  -1.309834E+00
  1.989625E+00   1.045455E-01   6.114545E+00   6.063926E-01   1.262832E+01   2.891003E-01   1.939630E+01  -1.190165E+00
  1.970980E+00   1.005799E-01   6.139241E+00   5.919460E-01   1.240815E+01   1.427122E-01   1.913449E+01  -9.967737E-01
  1.951425E+00   9.809449E-02   6.144018E+00   5.756335E-01   1.224933E+01  -1.044041E-02   1.883262E+01  -7.511894E-01
  1.932632E+00   9.629220E-02   6.130362E+00   5.554185E-01   1.219500E+01  -1.675781E-01   1.853750E+01  -4.780546E-01
  1.917269E+00   9.389811E-02   6.104164E+00   5.292761E-01   1.227303E+01  -3.220891E-01   1.829605E+01  -2.016311E-01
  1.906593E+00   8.973689E-02   6.071735E+00   4.966748E-01   1.248628E+01  -4.609246E-01   1.814288E+01   5.723473E-02
  1.899301E+00   8.338994E-02   6.036897E+00   4.594683E-01   1.280877E+01  -5.645927E-01   1.809104E+01   2.837458E-01
  1.892748E+00   7.555298E-02   6.000728E+00   4.218361E-01   1.318916E+01  -6.107103E-01   1.812976E+01   4.712166E-01
  1.885435E+00   6.785652E-02   5.963192E+00   3.892905E-01   1.356106E+01  -5.800254E-01   1.822979E+01   6.218565E-01
